Seminoe,date,storage(MCM),inflow(m3/s),release(m3/s)
2729,1958-06-22,1155.205082,69.71607633,8.608321366
2730,1958-06-23,1158.251783,62.77844891,21.88892242
2731,1958-06-24,1163.642098,87.27252122,21.71902134
2732,1958-06-25,1168.094968,65.01547979,10.76040171
2733,1958-06-26,1173.719645,73.08578107,4.360794376
2734,1958-06-27,1178.44388,64.08102386,4.304160683
2735,1958-06-28,1182.970759,60.03171479,0.538020085
2736,1958-06-29,1186.054463,45.22200402,1.076040171
2737,1958-06-30,1187.250941,35.99071203,14.24337384
2738,1958-07-01,1188.435083,26.73110319,6.937627417000001
2739,1958-07-02,1188.68178,20.95446648,12.4594125
2740,1958-07-03,1190.34698,23.92773538,1.076040171
2741,1958-07-04,1190.100284,16.02733518,10.95861963
2742,1958-07-05,1190.34698,22.22872458,17.66971228
2743,1958-07-06,1191.531123,27.12753904,9.599410997
2744,1958-07-07,1191.765484,17.64139543,11.18515441
2745,1958-07-08,1192.246542,24.01268592,12.34614512
2746,1958-07-09,1192.7276,18.60416822,7.5605980420000005
2747,1958-07-10,1193.677381,18.23604921,0.877822245
2748,1958-07-11,1193.677381,10.4489164,4.643962842
2749,1958-07-12,1194.146104,12.62931358,0.821188551
2750,1958-07-13,1192.924957,13.3655516,8.523370827
2751,1958-07-14,1193.430685,8.58000452,9.939213157000001
2752,1958-07-15,1192.961962,10.87366909,7.588914889
2753,1958-07-16,1192.961962,7.985350741,3.1714868189999996
2754,1958-07-17,1192.7276,7.447330656,3.9926753710000003
2755,1958-07-18,1192.961962,9.061390912,2.378615114
2756,1958-07-19,1193.196323,7.192479036,0.226534773
2757,1958-07-20,1193.430685,6.767726337,0.368119006
2758,1958-07-21,1194.861524,22.483576199999998,1.8405950290000002
2759,1958-07-22,1195.342582,15.51763194,4.898814462
2760,1958-07-23,1195.576943,12.65763043,3.539605825
2761,1958-07-24,1197.242144,29.70437208,5.181982928
2762,1958-07-25,1196.767253,13.47881898,15.57426563
2763,1958-07-26,1196.767253,18.97228722,16.25386995
2764,1958-07-27,1197.476505,22.28535827,10.78871855
2765,1958-07-28,1197.007782,19.51030731,19.70852523
2766,1958-07-29,1195.811305,18.23604921,27.43902436
2767,1958-07-30,1194.627162,14.69644339,25.31526086
2768,1958-07-31,1193.196323,8.551687673,22.22872458
2769,1958-08-01,1191.0624,9.542777304,29.87427316
2770,1958-08-02,1189.150503,12.20456088,28.43011399
2771,1958-08-03,1188.435083,21.35090234,23.07822998
2772,1958-08-04,1187.250941,15.63089932,22.59684359
2773,1958-08-05,1185.58574,11.49663972,24.43743862
2774,1958-08-06,1184.635959,16.59367211,21.43585288
2775,1958-08-07,1182.724062,8.976440372,24.38080492
2776,1958-08-08,1179.874719,15.74416671,41.05942757
2777,1958-08-09,1177.975157,9.344559378,25.00377555
2778,1958-08-10,1176.544318,10.90198594,20.89783279
2779,1958-08-11,1174.188368,11.60990711,35.05625609
2780,1958-08-12,1172.313476,10.73208486,27.892093900000003
2781,1958-08-13,1170.204222,10.392282699999999,29.534471000000003
2782,1958-08-14,1168.094968,8.608321366,28.20357921
2783,1958-08-15,1165.985714,11.04357017,29.98754055
2784,1958-08-16,1165.516991,11.60990711,10.67545117
2785,1958-08-17,1165.516991,11.18515441,4.1342596039999995
2786,1958-08-18,1161.767206,1.41584233,39.64358524
2787,1958-08-19,1158.486144,7.588914889,41.05942757
2788,1958-08-20,1157.783059,11.94970927,16.31050364
2789,1958-08-21,1156.845613,11.72317449,18.43426714
2790,1958-08-22,1154.736359,3.8227742910000004,25.06040924
2791,1958-08-23,1153.798913,10.84535225,19.00060407
2792,1958-08-24,1153.798913,13.56376952,9.797628924
2793,1958-08-25,1152.392744,16.67862265,28.82654984
2794,1958-08-26,1150.776883,13.08238313,27.24080643
2795,1958-08-27,1149.61741,9.457826764,16.84852373
2796,1958-08-28,1149.395383,13.96020537,10.73208486
2797,1958-08-29,1148.23591,8.268519207,14.35664123
2798,1958-08-30,1146.85441,9.429509917999999,19.9916937
2799,1958-08-31,1145.472911,7.7588159679999995,19.08555461
2800,1958-09-01,1143.85705,5.323567161000001,17.0750585
2801,1958-09-02,1142.241188,4.474061763,16.05565202
2802,1958-09-03,1140.390966,1.897228722,18.03783128
2803,1958-09-04,1138.540743,0.679604318,19.82179262
2804,1958-09-05,1136.702855,2.378615114,20.04832739
2805,1958-09-06,1134.852632,2.321981421,19.65189154
2806,1958-09-07,1133.236771,5.351884007,19.02892092
2807,1958-09-08,1134.852632,38.36932714,13.81862114
2808,1958-09-09,1134.396244,6.937627417000001,6.937627417000001
2809,1958-09-10,1132.311659,2.0954466480000002,21.15268441
2810,1958-09-11,1130.93016,6.088122019,18.60416822
2811,1958-09-12,1129.314299,8.3251529,22.93664575
2812,1958-09-13,1128.179495,14.583176000000002,24.04100276
2813,1958-09-14,1126.131915,2.378615114,22.00218981
2814,1958-09-15,1124.775085,8.523370827,21.94555612
2815,1958-09-16,1123.405921,9.882579462999999,21.83228873
2816,1958-09-17,1121.592702,5.238616621,21.52080342
2817,1958-09-18,1119.088734,2.944952046,27.58060859
2818,1958-09-19,1116.819128,1.302574944,21.23763495
2819,1958-09-20,1115.005909,3.369704745,20.92614964
2820,1958-09-21,1112.958329,2.973268893,20.24654532
2821,1958-09-22,1111.823526,5.266933468,12.26119458
2822,1958-09-23,1110.454361,4.955448155,13.50713583
2823,1958-09-24,1109.997973,5.550101934,8.608321366
2824,1958-09-25,1109.763611,10.42059955,9.571094151
2825,1958-09-26,1109.997973,5.550101934,0.339802159
2826,1958-09-27,1110.454361,7.334063269,0.0
2827,1958-09-28,1110.688723,6.456241025,0.0
2828,1958-09-29,1111.132776,7.475647502,0.0
2829,1958-09-30,1111.589165,5.295250314,0.0
2830,1958-10-01,1111.589165,2.775050967,0.0
2831,1958-10-02,1111.589165,3.6811900580000003,0.0
2832,1958-10-03,1111.589165,3.398021592,0.0
2833,1958-10-04,1111.823526,6.116438866,0.0
2834,1958-10-05,1112.045553,6.824360031,0.0
2835,1958-10-06,1112.279914,6.682775798,0.0
2836,1958-10-07,1112.501941,8.58000452,0.0
2837,1958-10-08,1112.501941,4.275843837,0.0
2838,1958-10-09,1112.501941,2.0671298019999997,0.0
2839,1958-10-10,1112.501941,2.66178358,0.0
2840,1958-10-11,1112.501941,2.74673412,0.0
2841,1958-10-12,1112.501941,3.398021592,0.0
2842,1958-10-13,1112.501941,3.369704745,0.0
2843,1958-10-14,1112.723968,5.351884007,0.0
2844,1958-10-15,1112.958329,5.833270400000001,0.0
2845,1958-10-16,1113.180356,5.351884007,0.0
2846,1958-10-17,1113.414718,5.238616621,0.0
2847,1958-10-18,1113.414718,4.41742807,0.0
2848,1958-10-19,1113.414718,3.228120512,0.0
2849,1958-10-20,1113.414718,3.228120512,0.0
2850,1958-10-21,1113.636744,5.691686167,0.0
2851,1958-10-22,1113.858771,4.219210143,0.0
2852,1958-10-23,1114.093133,4.360794376,0.0
2853,1958-10-24,1114.315159,5.153666081,0.0
2854,1958-10-25,1114.549521,4.927131308,0.0
2855,1958-10-26,1114.549521,2.321981421,0.0
2856,1958-10-27,1114.771548,4.304160683,0.0
2857,1958-10-28,1115.005909,4.360794376,0.0
2858,1958-10-29,1115.227936,4.049309064,0.0
2859,1958-10-30,1115.684324,6.852676877,0.0
2860,1958-10-31,1115.906351,3.9643585239999997,0.0
2861,1958-11-01,1116.362739,6.99426111,0.226534773
2862,1958-11-02,1117.041154,10.61881748,0.368119006
2863,1958-11-03,1117.497543,7.475647502,0.368119006
2864,1958-11-04,1117.953931,6.90931057,0.368119006
2865,1958-11-05,1118.175958,4.6156459960000005,1.076040171
2866,1958-11-06,1118.410319,4.927131308,1.24594125
2867,1958-11-07,1118.632346,5.57841878,1.3875254830000001
2868,1958-11-08,1119.088734,6.937627417000001,0.39643585200000003
2869,1958-11-09,1119.323096,4.445744916000001,0.821188551
2870,1958-11-10,1119.545122,10.19406478,2.123763495
2871,1958-11-11,1119.767149,8.636638213,4.502378609
2872,1958-11-12,1120.001511,15.48931509,11.69485765
2873,1958-11-13,1119.323096,4.842180769,11.04357017
2874,1958-11-14,1118.410319,10.392282699999999,18.83070299
2875,1958-11-15,1117.497543,5.833270400000001,15.14951293
2876,1958-11-16,1117.497543,7.985350741,6.739409491
2877,1958-11-17,1117.497543,12.74258097,11.46832287
2878,1958-11-18,1117.041154,8.353469747,12.40277881
2879,1958-11-19,1116.140713,4.049309064,13.22396736
2880,1958-11-20,1115.005909,1.925545569,13.79030429
2881,1958-11-21,1114.315159,5.5217850870000005,12.26119458
2882,1958-11-22,1113.858771,7.3057464229999995,11.32673864
2883,1958-11-23,1114.093133,14.10178961,10.10911424
2884,1958-11-24,1112.958329,2.208714035,14.10178961
2885,1958-11-25,1112.958329,13.11069998,12.62931358
2886,1958-11-26,1112.501941,6.796043184,11.58159026
2887,1958-11-27,1112.501941,8.919806679,8.466737132999999
2888,1958-11-28,1112.045553,6.484557871,11.32673864
2889,1958-11-29,1112.045553,8.919806679,8.466737132999999
2890,1958-11-30,1111.823526,6.003171479,8.098618128
2891,1958-12-01,1111.589165,9.684361537000001,10.56218378
2892,1958-12-02,1110.91075,7.390696963,13.39386844
2893,1958-12-03,1110.91075,16.19723626,9.82594577
2894,1958-12-04,1110.91075,10.84535225,10.84535225
2895,1958-12-05,1110.91075,9.882579462999999,9.882579462999999
2896,1958-12-06,1111.132776,9.82594577,7.24911273
2897,1958-12-07,1111.132776,5.210299774,5.210299774
2898,1958-12-08,1110.688723,6.99426111,12.14792719
2899,1958-12-09,1110.454361,8.66495506,11.38337233
2900,1958-12-10,1110.454361,10.22238162,10.22238162
2901,1958-12-11,1110.91075,15.34773086,10.08079739
2902,1958-12-12,1111.367138,15.97070148,10.67545117
2903,1958-12-13,1111.367138,11.04357017,11.04357017
2904,1958-12-14,1111.367138,10.53386694,10.53386694
2905,1958-12-15,1111.132776,8.49505398,11.21347125
2906,1958-12-16,1111.132776,9.967530003,9.967530003
2907,1958-12-17,1110.454361,6.937627417000001,14.78139393
2908,1958-12-18,1109.997973,6.1730725589999995,9.542777304
2909,1958-12-19,1109.775946,9.316242531,10.50555009
2910,1958-12-20,1109.775946,10.87366909,10.10911424
2911,1958-12-21,1109.775946,11.52495657,10.76040171
2912,1958-12-22,1109.997973,14.27169069,10.93030279
2913,1958-12-23,1110.454361,16.25386995,10.22238162
2914,1958-12-24,1110.91075,15.376047699999999,9.344559378
2915,1958-12-25,1110.91075,11.18515441,10.42059955
2916,1958-12-26,1110.232335,2.775050967,9.854262617
2917,1958-12-27,1110.232335,11.241788099999999,10.47723324
2918,1958-12-28,1109.997973,8.66495506,10.61881748
2919,1958-12-29,1109.775946,9.514460458,11.32673864
2920,1958-12-30,1109.319558,8.041984434,12.71426412
2921,1958-12-31,1108.86317,6.059805172000001,10.56218378
2922,1959-01-01,1108.641143,9.401193071,10.90198594
2923,1959-01-02,1108.641143,19.02892092,17.95288074
2924,1959-01-03,1107.962728,9.627727843999999,16.39545418
2925,1959-01-04,1106.81559,1.7273276430000002,13.93188853
2926,1959-01-05,1105.471095,1.41584233,15.91406779
2927,1959-01-06,1104.805014,11.94970927,18.60416822
2928,1959-01-07,1104.360961,6.116438866,10.16574793
2929,1959-01-08,1103.682546,7.475647502,14.24337384
2930,1959-01-09,1103.238493,9.089707759,13.16733367
2931,1959-01-10,1103.682546,10.56218378,4.360794376
2932,1959-01-11,1104.360961,9.854262617,0.9344559379999999
2933,1959-01-12,1102.572412,8.296836054,27.94872759
2934,1959-01-13,1100.327475,8.49505398,33.41387899
2935,1959-01-14,1097.206766,3.737823751,38.79407984
2936,1959-01-15,1091.606759,8.126934974,72.20795883
2937,1959-01-16,1086.241113,7.16416219,68.52676877
2938,1959-01-17,1080.924806,10.84535225,71.6416219
2939,1959-01-18,1075.855196,12.85584836,70.7921165
2940,1959-01-19,1070.575893,9.99584685,70.36736379999999
2941,1959-01-20,1065.72831,13.84693799,69.23468994
2942,1959-01-21,1061.115088,17.81129651,70.50894803
2943,1959-01-22,1056.131821,13.13901682,70.08419534
2944,1959-01-23,1050.926528,10.95861963,70.50894803
2945,1959-01-24,1045.721234,11.241788099999999,70.7921165
2946,1959-01-25,1040.084222,6.116438866,70.65053227
2947,1959-01-26,1034.965273,12.82753151,71.35845343
2948,1959-01-27,1030.056015,15.23446347,71.35845343
2949,1959-01-28,1024.92473,12.68594728,71.35845343
2950,1959-01-29,1019.805781,13.11069998,71.6416219
2951,1959-01-30,1014.538813,11.10020387,71.35845343
2952,1959-01-31,1009.506207,13.81862114,71.35845343
2953,1959-02-01,1005.090343,19.68020839,70.7921165
2954,1959-02-02,999.416326,5.974854633,71.6416219
2955,1959-02-03,994.4453942,14.52654231,72.06637459999999
2956,1959-02-04,989.2771052999999,11.55327341,71.35845343
2957,1959-02-05,983.8991245,9.571094151,71.81152298
2958,1959-02-06,978.7308356,11.72317449,71.52835451
2959,1959-02-07,973.6365556000001,13.39386844,72.34954306
2960,1959-02-08,968.1475614,8.948123526,72.49112729999999
2961,1959-02-09,962.670902,9.401193071,72.77429576
2962,1959-02-10,957.9960059,18.51921768,72.63271153
2963,1959-02-11,953.1854267,16.82020688,72.49112729999999
2964,1959-02-12,948.7942313,17.52812805,68.35686769
2965,1959-02-13,943.7986298999999,13.42218529,71.24518605
2966,1959-02-14,938.6056712999999,12.9407989,73.05746423
2967,1959-02-15,933.6840788,15.94238464,72.91588
2968,1959-02-16,928.1827497999999,9.429509917999999,72.49112729999999
2969,1959-02-17,921.916662,4.559012303,76.45548582
2970,1959-02-18,916.8100472000001,17.83961336,76.31390159
2971,1959-02-19,911.8021109,15.29109716,72.63271153
2972,1959-02-20,906.7941747000001,15.432681400000002,72.77429576
2973,1959-02-21,901.3915242,12.57267989,74.47330656
2974,1959-02-22,896.4082576000001,15.68753302,72.77429576
2975,1959-02-23,891.3016428,15.29109716,73.76538539
2976,1959-02-24,886.3800502,14.83802762,71.2168692
2977,1959-02-25,881.64348,19.39703992,73.62380116
2978,1959-02-26,876.0188028,9.401193071,73.90696963
2979,1959-02-27,870.6284871,11.69485765,73.48221693
2980,1959-02-28,865.4108589,13.81862114,73.62380116
2981,1959-03-01,860.7606324,19.62357469,72.49112729999999
2982,1959-03-02,855.826705,16.48040472,72.63271153
2983,1959-03-03,850.5103982999999,11.21347125,71.78320613
2984,1959-03-04,845.3914487000001,13.93188853,72.20795883
2985,1959-03-05,840.3095035,14.35664123,72.20795883
2986,1959-03-06,835.2645627999999,15.34773086,72.77429576
2987,1959-03-07,829.8742471,11.04357017,72.49112729999999
2988,1959-03-08,825.3720384,20.75624856,71.92479036
2989,1959-03-09,820.7464815,21.15268441,73.76538539
2990,1959-03-10,816.1455943,20.47308009,72.80261261
2991,1959-03-11,811.0143098,17.83961336,76.31390159
2992,1959-03-12,805.7103379,13.28060106,73.76538539
2993,1959-03-13,800.4803749,13.3089179,72.91588
2994,1959-03-14,795.2504119,16.25386995,75.88914889
2995,1959-03-15,790.5508461000001,19.28377253,72.77429576
2996,1959-03-16,785.0371822000001,11.92139242,74.89805926
2997,1959-03-17,780.2389379,18.49090083,73.19904846
2998,1959-03-18,775.613381,17.4998112,70.22577957
2999,1959-03-19,771.5058865,23.50298268,70.22577957
3000,1959-03-20,768.4715211,24.21090384,58.50260508
3001,1959-03-21,766.781651,19.45367361,38.19942606
3002,1959-03-22,765.4371557999999,22.65347728,37.40655436
3003,1959-03-23,762.7358306,20.10496109,50.54557118
3004,1959-03-24,759.5287778,24.57902285,60.88122019
3005,1959-03-25,755.64331,21.2659518,65.41191565
3006,1959-03-26,751.9922038,16.87684057,58.33270400000001
3007,1959-03-27,748.0080574,26.47625157,71.78320613
3008,1959-03-28,744.1842637000001,19.59525785,63.85448908
3009,1959-03-29,743.3578309,27.12753904,35.3677414
3010,1959-03-30,740.0397647000001,22.71011097,59.63527894
3011,1959-03-31,737.0794083,27.4673412,61.73072559
3012,1959-04-01,734.7851321,28.09031183,52.35784936
3013,1959-04-02,733.3172887000001,33.15902737,50.14913533
3014,1959-04-03,732.1701506,41.65408135,50.12081848
3015,1959-04-04,732.1701506,42.73012152,39.70021893
3016,1959-04-05,728.9137585,20.24654532,54.9346824
3017,1959-04-06,724.9912863,32.5077399,76.05904997
3018,1959-04-07,722.6970101,51.70656189,76.73865429
3019,1959-04-08,721.2538363,61.84399297,77.61647653
3020,1959-04-09,719.8106626,61.95726036,77.72974392
3021,1959-04-10,716.6899535,43.40972584,78.60756616
3022,1959-04-11,715.1481012,52.89586945,69.80102687
3023,1959-04-12,711.1392852,29.73268893,75.20954457
3024,1959-04-13,707.4388397,30.15744163,72.06637459999999
3025,1959-04-14,704.2687913999999,37.26497013,70.82043335
3026,1959-04-15,702.3692292999999,47.11923274,66.68617374
3027,1959-04-16,699.2115157999999,25.17367663,59.49369471
3028,1959-04-17,696.5225254,33.41387899,63.28815215
3029,1959-04-18,694.0062225,42.0505172,68.27191715
3030,1959-04-19,692.1066604,40.18160533,62.15547829
3031,1959-04-20,689.4423396,37.8596239,68.69666985
3032,1959-04-21,686.6423358999999,35.4243751,67.81884761
3033,1959-04-22,683.0775734,25.31526086,66.57290636
3034,1959-04-23,680.7462927,41.28596234,59.04062516
3035,1959-04-24,677.7982711000001,30.61051117,62.04221089999999
3036,1959-04-25,675.0106021,35.05625609,64.56241025
3037,1959-04-26,671.963902,26.98595481,58.64418931
3038,1959-04-27,668.3004609,25.08872609,65.69508411
3039,1959-04-28,665.5621312000001,38.53922822,67.39409491
3040,1959-04-29,663.267855,50.03586794,73.48221693
3041,1959-04-30,661.7506722999999,44.42913232,59.32379363
3042,1959-05-01,659.3207131,37.74635652,61.33428974
3043,1959-05-02,658.5682892000001,41.88061612,47.31745067
3044,1959-05-03,658.716307,42.75843837,41.05942757
3045,1959-05-04,659.7647666,78.40934824,64.44914286
3046,1959-05-05,659.3207131,55.10458348,57.65309968
3047,1959-05-06,658.8643248,56.69032689,61.87230982
3048,1959-05-07,656.9154235,41.82398243,63.14656792
3049,1959-05-08,654.9665222000001,58.78577354,79.34380417
3050,1959-05-09,652.5735675,36.30219734,60.48478434
3051,1959-05-10,651.2290722,59.86181371,72.51944414
3052,1959-05-11,648.527747,47.37408436,75.63429727
3053,1959-05-12,645.6907388,43.749528000000005,73.36894954
3054,1959-05-13,644.6422792000001,67.11092644,76.73865429
3055,1959-05-14,642.8784002000001,56.46379212,74.36003917
3056,1959-05-15,642.1383111,65.78003465,71.81152298
3057,1959-05-16,642.4343467,67.84716445,61.90062667
3058,1959-05-17,642.4343467,70.08419534,66.85607482
3059,1959-05-18,642.4343467,74.33172233,72.23627568
3060,1959-05-19,642.4343467,73.25568215,72.34954306
3061,1959-05-20,641.9902933,71.66993874,75.32281196
3062,1959-05-21,641.4105568,67.59231283,71.52835451
3063,1959-05-22,640.3744321,64.05270701,74.78479187
3064,1959-05-23,639.2026242999999,66.2331042,77.58815968
3065,1959-05-24,639.2026242999999,72.20795883,68.80993724
3066,1959-05-25,639.4986599,73.7087517,68.52676877
3067,1959-05-26,641.1145212,69.97092795,48.28022345
3068,1959-05-27,641.8546103,54.84973186,43.18319107
3069,1959-05-28,643.3224537000001,65.83666835,46.86438112
3070,1959-05-29,643.7665071,61.13607181,53.51884007
3071,1959-05-30,645.542721,68.86657093,47.85547075
3072,1959-05-31,647.3312696,72.80261261,50.54557118
3073,1959-06-01,647.1832518,62.77844891,61.90062667
3074,1959-06-02,647.4792875,72.63271153,65.29864826
3075,1959-06-03,647.9356757,68.07369923,59.49369471
3076,1959-06-04,647.9356757,78.23944716,75.23786142
3077,1959-06-05,648.527747,79.34380417,69.12142255
3078,1959-06-06,650.4766483,92.19965253,65.86498519
3079,1959-06-07,663.3912032000001,117.2034281,35.56595933
3080,1959-06-08,664.489002,118.36441880000001,31.71486819
3081,1959-06-09,673.7894551,136.37393319999998,25.51347879
3082,1959-06-10,682.9172207,128.0770972,19.19882199
